AAR,STATKODE,BYDEL,Total,Percentage,COUNTRY,DISTRICT
2003.0,5364.0,99.0,0.0,0.0,Paraguay,Udenfor inddeling
2003.0,5366.0,0.0,108.0,0.00193143408981,Peru,All Districts
2003.0,5366.0,1.0,2.0,0.000474270808632,Peru,Indre By
2003.0,5366.0,2.0,16.0,0.00294225818316,Peru,Østerbro
2003.0,5366.0,3.0,26.0,0.00232599749508,Peru,Nørrebro
2003.0,5366.0,4.0,8.0,0.00111888111888,Peru,Vesterbro/Kgs. Enghave
2003.0,5366.0,5.0,7.0,0.0015790660952,Peru,Valby
2003.0,5366.0,6.0,0.0,0.0,Peru,Vanløse
2003.0,5366.0,7.0,9.0,0.00186838281088,Peru,Brønshøj-Husum
2003.0,5366.0,8.0,19.0,0.00317566438242,Peru,Bispebjerg
2003.0,5366.0,9.0,8.0,0.00164642930644,Peru,Amager Øst
2003.0,5366.0,10.0,11.0,0.00229837024655,Peru,Amager Vest
2003.0,5366.0,99.0,2.0,0.00223713646532,Peru,Udenfor inddeling
2003.0,5372.0,0.0,3.0,5.36509469392e-05,El Salvador,All Districts
2003.0,5372.0,1.0,0.0,0.0,El Salvador,Indre By
2003.0,5372.0,2.0,0.0,0.0,El Salvador,Østerbro
2003.0,5372.0,3.0,1.0,8.94614421184e-05,El Salvador,Nørrebro
2003.0,5372.0,4.0,0.0,0.0,El Salvador,Vesterbro/Kgs. Enghave
2003.0,5372.0,5.0,0.0,0.0,El Salvador,Valby
2003.0,5372.0,6.0,0.0,0.0,El Salvador,Vanløse
2003.0,5372.0,7.0,0.0,0.0,El Salvador,Brønshøj-Husum
2003.0,5372.0,8.0,1.0,0.000167140230654,El Salvador,Bispebjerg
2003.0,5372.0,9.0,0.0,0.0,El Salvador,Amager Øst
2003.0,5372.0,10.0,1.0,0.000208942749687,El Salvador,Amager Vest
2003.0,5372.0,99.0,0.0,0.0,El Salvador,Udenfor inddeling
2003.0,5374.0,0.0,16.0,0.000286138383676,Trinidad og Tobago,All Districts
2003.0,5374.0,1.0,5.0,0.00118567702158,Trinidad og Tobago,Indre By
2003.0,5374.0,2.0,2.0,0.000367782272894,Trinidad og Tobago,Østerbro
2003.0,5374.0,3.0,1.0,8.94614421184e-05,Trinidad og Tobago,Nørrebro
2003.0,5374.0,4.0,0.0,0.0,Trinidad og Tobago,Vesterbro/Kgs. Enghave
2003.0,5374.0,5.0,0.0,0.0,Trinidad og Tobago,Valby
2003.0,5374.0,6.0,0.0,0.0,Trinidad og Tobago,Vanløse
2003.0,5374.0,7.0,0.0,0.0,Trinidad og Tobago,Brønshøj-Husum
2003.0,5374.0,8.0,2.0,0.000334280461307,Trinidad og Tobago,Bispebjerg
2003.0,5374.0,9.0,3.0,0.000617410989916,Trinidad og Tobago,Amager Øst
2003.0,5374.0,10.0,2.0,0.000417885499373,Trinidad og Tobago,Amager Vest
2003.0,5374.0,99.0,1.0,0.00111856823266,Trinidad og Tobago,Udenfor inddeling
2003.0,5376.0,0.0,33.0,0.000590160416331,Uruguay,All Districts
2003.0,5376.0,1.0,1.0,0.000237135404316,Uruguay,Indre By
2003.0,5376.0,2.0,5.0,0.000919455682236,Uruguay,Østerbro
2003.0,5376.0,3.0,7.0,0.000626230094829,Uruguay,Nørrebro
2003.0,5376.0,4.0,2.0,0.00027972027972,Uruguay,Vesterbro/Kgs. Enghave
2003.0,5376.0,5.0,4.0,0.000902323482969,Uruguay,Valby
2003.0,5376.0,6.0,2.0,0.000925069380204,Uruguay,Vanløse
2003.0,5376.0,7.0,6.0,0.00124558854059,Uruguay,Brønshøj-Husum
2003.0,5376.0,8.0,4.0,0.000668560922614,Uruguay,Bispebjerg
2003.0,5376.0,9.0,2.0,0.00041160732661,Uruguay,Amager Øst
2003.0,5376.0,10.0,0.0,0.0,Uruguay,Amager Vest
2003.0,5376.0,99.0,0.0,0.0,Uruguay,Udenfor inddeling
2003.0,5390.0,0.0,1542.0,0.0275765867268,USA,All Districts
2003.0,5390.0,1.0,309.0,0.0732748399336,USA,Indre By
2003.0,5390.0,2.0,324.0,0.0595807282089,USA,Østerbro
2003.0,5390.0,3.0,196.0,0.0175344426552,USA,Nørrebro
2003.0,5390.0,4.0,172.0,0.0240559440559,USA,Vesterbro/Kgs. Enghave
2003.0,5390.0,5.0,70.0,0.015790660952,USA,Valby
2003.0,5390.0,6.0,52.0,0.0240518038853,USA,Vanløse
2003.0,5390.0,7.0,45.0,0.00934191405439,USA,Brønshøj-Husum
2003.0,5390.0,8.0,92.0,0.0153769012201,USA,Bispebjerg
2003.0,5390.0,9.0,145.0,0.0298415311793,USA,Amager Øst
2003.0,5390.0,10.0,107.0,0.0223568742165,USA,Amager Vest
2003.0,5390.0,99.0,30.0,0.0335570469799,USA,Udenfor inddeling
2003.0,5392.0,0.0,49.0,0.000876298800007,Venezuela,All Districts
2003.0,5392.0,1.0,9.0,0.00213421863884,Venezuela,Indre By
2003.0,5392.0,2.0,5.0,0.000919455682236,Venezuela,Østerbro
2003.0,5392.0,3.0,10.0,0.000894614421184,Venezuela,Nørrebro
2003.0,5392.0,4.0,4.0,0.000559440559441,Venezuela,Vesterbro/Kgs. Enghave
2003.0,5392.0,5.0,3.0,0.000676742612226,Venezuela,Valby
2003.0,5392.0,6.0,3.0,0.00138760407031,Venezuela,Vanløse
2003.0,5392.0,7.0,1.0,0.000207598090098,Venezuela,Brønshøj-Husum
2003.0,5392.0,8.0,3.0,0.000501420691961,Venezuela,Bispebjerg
2003.0,5392.0,9.0,6.0,0.00123482197983,Venezuela,Amager Øst
2003.0,5392.0,10.0,4.0,0.000835770998746,Venezuela,Amager Vest
2003.0,5392.0,99.0,1.0,0.00111856823266,Venezuela,Udenfor inddeling
2003.0,5402.0,0.0,10.0,0.000178836489797,Yemen,All Districts
2003.0,5402.0,1.0,0.0,0.0,Yemen,Indre By
2003.0,5402.0,2.0,0.0,0.0,Yemen,Østerbro
2003.0,5402.0,3.0,3.0,0.000268384326355,Yemen,Nørrebro
2003.0,5402.0,4.0,0.0,0.0,Yemen,Vesterbro/Kgs. Enghave
2003.0,5402.0,5.0,4.0,0.000902323482969,Yemen,Valby
2003.0,5402.0,6.0,0.0,0.0,Yemen,Vanløse
2003.0,5402.0,7.0,0.0,0.0,Yemen,Brønshøj-Husum
2003.0,5402.0,8.0,3.0,0.000501420691961,Yemen,Bispebjerg
2003.0,5402.0,9.0,0.0,0.0,Yemen,Amager Øst
2003.0,5402.0,10.0,0.0,0.0,Yemen,Amager Vest
2003.0,5402.0,99.0,0.0,0.0,Yemen,Udenfor inddeling
2003.0,5403.0,0.0,0.0,0.0,Forenede Arabiske Emirater,All Districts
2003.0,5403.0,1.0,0.0,0.0,Forenede Arabiske Emirater,Indre By
2003.0,5403.0,2.0,0.0,0.0,Forenede Arabiske Emirater,Østerbro
2003.0,5403.0,3.0,0.0,0.0,Forenede Arabiske Emirater,Nørrebro
2003.0,5403.0,4.0,0.0,0.0,Forenede Arabiske Emirater,Vesterbro/Kgs. Enghave
2003.0,5403.0,5.0,0.0,0.0,Forenede Arabiske Emirater,Valby
2003.0,5403.0,6.0,0.0,0.0,Forenede Arabiske Emirater,Vanløse
2003.0,5403.0,7.0,0.0,0.0,Forenede Arabiske Emirater,Brønshøj-Husum
2003.0,5403.0,8.0,0.0,0.0,Forenede Arabiske Emirater,Bispebjerg
2003.0,5403.0,9.0,0.0,0.0,Forenede Arabiske Emirater,Amager Øst
2003.0,5403.0,10.0,0.0,0.0,Forenede Arabiske Emirater,Amager Vest
2003.0,5403.0,99.0,0.0,0.0,Forenede Arabiske Emirater,Udenfor inddeling
2003.0,5404.0,0.0,525.0,0.00938891571436,Afghanistan,All Districts
2003.0,5404.0,1.0,5.0,0.00118567702158,Afghanistan,Indre By
2003.0,5404.0,2.0,25.0,0.00459727841118,Afghanistan,Østerbro
2003.0,5404.0,3.0,89.0,0.00796206834854,Afghanistan,Nørrebro
2003.0,5404.0,4.0,39.0,0.00545454545455,Afghanistan,Vesterbro/Kgs. Enghave
2003.0,5404.0,5.0,58.0,0.013083690503,Afghanistan,Valby
2003.0,5404.0,6.0,14.0,0.00647548566142,Afghanistan,Vanløse
2003.0,5404.0,7.0,84.0,0.0174382395682,Afghanistan,Brønshøj-Husum
2003.0,5404.0,8.0,71.0,0.0118669563764,Afghanistan,Bispebjerg
2003.0,5404.0,9.0,41.0,0.00843795019551,Afghanistan,Amager Øst
2003.0,5404.0,10.0,91.0,0.0190137902215,Afghanistan,Amager Vest
2003.0,5404.0,99.0,8.0,0.0089485458613,Afghanistan,Udenfor inddeling
2003.0,5406.0,0.0,0.0,0.0,Bahrain,All Districts
2003.0,5406.0,1.0,0.0,0.0,Bahrain,Indre By
2003.0,5406.0,2.0,0.0,0.0,Bahrain,Østerbro
2003.0,5406.0,3.0,0.0,0.0,Bahrain,Nørrebro
2003.0,5406.0,4.0,0.0,0.0,Bahrain,Vesterbro/Kgs. Enghave
2003.0,5406.0,5.0,0.0,0.0,Bahrain,Valby
2003.0,5406.0,6.0,0.0,0.0,Bahrain,Vanløse
2003.0,5406.0,7.0,0.0,0.0,Bahrain,Brønshøj-Husum
2003.0,5406.0,8.0,0.0,0.0,Bahrain,Bispebjerg
2003.0,5406.0,9.0,0.0,0.0,Bahrain,Amager Øst
2003.0,5406.0,10.0,0.0,0.0,Bahrain,Amager Vest
2003.0,5406.0,99.0,0.0,0.0,Bahrain,Udenfor inddeling
2003.0,5408.0,0.0,8.0,0.000143069191838,Bhutan,All Districts
2003.0,5408.0,1.0,3.0,0.000711406212948,Bhutan,Indre By
2003.0,5408.0,2.0,0.0,0.0,Bhutan,Østerbro
2003.0,5408.0,3.0,0.0,0.0,Bhutan,Nørrebro
2003.0,5408.0,4.0,0.0,0.0,Bhutan,Vesterbro/Kgs. Enghave
2003.0,5408.0,5.0,1.0,0.000225580870742,Bhutan,Valby
2003.0,5408.0,6.0,0.0,0.0,Bhutan,Vanløse
2003.0,5408.0,7.0,0.0,0.0,Bhutan,Brønshøj-Husum
2003.0,5408.0,8.0,2.0,0.000334280461307,Bhutan,Bispebjerg
2003.0,5408.0,9.0,0.0,0.0,Bhutan,Amager Øst
2003.0,5408.0,10.0,2.0,0.000417885499373,Bhutan,Amager Vest
2003.0,5408.0,99.0,0.0,0.0,Bhutan,Udenfor inddeling
2003.0,5410.0,0.0,108.0,0.00193143408981,Bangladesh,All Districts
2003.0,5410.0,1.0,0.0,0.0,Bangladesh,Indre By
2003.0,5410.0,2.0,11.0,0.00202280250092,Bangladesh,Østerbro
2003.0,5410.0,3.0,27.0,0.0024154589372,Bangladesh,Nørrebro
2003.0,5410.0,4.0,5.0,0.000699300699301,Bangladesh,Vesterbro/Kgs. Enghave
2003.0,5410.0,5.0,4.0,0.000902323482969,Bangladesh,Valby
2003.0,5410.0,6.0,1.0,0.000462534690102,Bangladesh,Vanløse
2003.0,5410.0,7.0,7.0,0.00145318663068,Bangladesh,Brønshøj-Husum
2003.0,5410.0,8.0,19.0,0.00317566438242,Bangladesh,Bispebjerg
2003.0,5410.0,9.0,7.0,0.00144062564314,Bangladesh,Amager Øst
2003.0,5410.0,10.0,25.0,0.00522356874216,Bangladesh,Amager Vest
2003.0,5410.0,99.0,2.0,0.00223713646532,Bangladesh,Udenfor inddeling
2003.0,5412.0,0.0,2.0,3.57672979595e-05,Brunei,All Districts
2003.0,5412.0,1.0,0.0,0.0,Brunei,Indre By
2003.0,5412.0,2.0,0.0,0.0,Brunei,Østerbro
2003.0,5412.0,3.0,0.0,0.0,Brunei,Nørrebro
2003.0,5412.0,4.0,0.0,0.0,Brunei,Vesterbro/Kgs. Enghave
2003.0,5412.0,5.0,0.0,0.0,Brunei,Valby
2003.0,5412.0,6.0,0.0,0.0,Brunei,Vanløse
2003.0,5412.0,7.0,0.0,0.0,Brunei,Brønshøj-Husum
2003.0,5412.0,8.0,1.0,0.000167140230654,Brunei,Bispebjerg
2003.0,5412.0,9.0,0.0,0.0,Brunei,Amager Øst
2003.0,5412.0,10.0,1.0,0.000208942749687,Brunei,Amager Vest
2003.0,5412.0,99.0,0.0,0.0,Brunei,Udenfor inddeling
2003.0,5414.0,0.0,8.0,0.000143069191838,Myanmar,All Districts
2003.0,5414.0,1.0,0.0,0.0,Myanmar,Indre By
2003.0,5414.0,2.0,3.0,0.000551673409342,Myanmar,Østerbro
2003.0,5414.0,3.0,1.0,8.94614421184e-05,Myanmar,Nørrebro
2003.0,5414.0,4.0,0.0,0.0,Myanmar,Vesterbro/Kgs. Enghave
2003.0,5414.0,5.0,0.0,0.0,Myanmar,Valby
2003.0,5414.0,6.0,0.0,0.0,Myanmar,Vanløse
2003.0,5414.0,7.0,1.0,0.000207598090098,Myanmar,Brønshøj-Husum
2003.0,5414.0,8.0,1.0,0.000167140230654,Myanmar,Bispebjerg
2003.0,5414.0,9.0,2.0,0.00041160732661,Myanmar,Amager Øst
2003.0,5414.0,10.0,0.0,0.0,Myanmar,Amager Vest
2003.0,5414.0,99.0,0.0,0.0,Myanmar,Udenfor inddeling
2003.0,5416.0,0.0,9.0,0.000160952840818,Cambodja,All Districts
2003.0,5416.0,1.0,0.0,0.0,Cambodja,Indre By
2003.0,5416.0,2.0,0.0,0.0,Cambodja,Østerbro
2003.0,5416.0,3.0,3.0,0.000268384326355,Cambodja,Nørrebro
2003.0,5416.0,4.0,1.0,0.00013986013986,Cambodja,Vesterbro/Kgs. Enghave
2003.0,5416.0,5.0,1.0,0.000225580870742,Cambodja,Valby
2003.0,5416.0,6.0,1.0,0.000462534690102,Cambodja,Vanløse
2003.0,5416.0,7.0,0.0,0.0,Cambodja,Brønshøj-Husum
2003.0,5416.0,8.0,2.0,0.000334280461307,Cambodja,Bispebjerg
2003.0,5416.0,9.0,0.0,0.0,Cambodja,Amager Øst
2003.0,5416.0,10.0,1.0,0.000208942749687,Cambodja,Amager Vest
2003.0,5416.0,99.0,0.0,0.0,Cambodja,Udenfor inddeling
2003.0,5418.0,0.0,97.0,0.00173471395103,Sri Lanka,All Districts
2003.0,5418.0,1.0,0.0,0.0,Sri Lanka,Indre By
2003.0,5418.0,2.0,12.0,0.00220669363737,Sri Lanka,Østerbro
2003.0,5418.0,3.0,24.0,0.00214707461084,Sri Lanka,Nørrebro
2003.0,5418.0,4.0,4.0,0.000559440559441,Sri Lanka,Vesterbro/Kgs. Enghave
2003.0,5418.0,5.0,10.0,0.00225580870742,Sri Lanka,Valby
2003.0,5418.0,6.0,3.0,0.00138760407031,Sri Lanka,Vanløse
2003.0,5418.0,7.0,7.0,0.00145318663068,Sri Lanka,Brønshøj-Husum
2003.0,5418.0,8.0,19.0,0.00317566438242,Sri Lanka,Bispebjerg
2003.0,5418.0,9.0,7.0,0.00144062564314,Sri Lanka,Amager Øst
2003.0,5418.0,10.0,10.0,0.00208942749687,Sri Lanka,Amager Vest
2003.0,5418.0,99.0,1.0,0.00111856823266,Sri Lanka,Udenfor inddeling
2003.0,5422.0,0.0,4.0,7.1534595919e-05,Cypern,All Districts
2003.0,5422.0,1.0,0.0,0.0,Cypern,Indre By
2003.0,5422.0,2.0,0.0,0.0,Cypern,Østerbro
2003.0,5422.0,3.0,0.0,0.0,Cypern,Nørrebro
2003.0,5422.0,4.0,0.0,0.0,Cypern,Vesterbro/Kgs. Enghave
2003.0,5422.0,5.0,0.0,0.0,Cypern,Valby
2003.0,5422.0,6.0,0.0,0.0,Cypern,Vanløse
2003.0,5422.0,7.0,0.0,0.0,Cypern,Brønshøj-Husum
2003.0,5422.0,8.0,0.0,0.0,Cypern,Bispebjerg
2003.0,5422.0,9.0,2.0,0.00041160732661,Cypern,Amager Øst
2003.0,5422.0,10.0,2.0,0.000417885499373,Cypern,Amager Vest
2003.0,5422.0,99.0,0.0,0.0,Cypern,Udenfor inddeling
2003.0,5424.0,0.0,24.0,0.000429207575514,Taiwan,All Districts
2003.0,5424.0,1.0,3.0,0.000711406212948,Taiwan,Indre By
2003.0,5424.0,2.0,3.0,0.000551673409342,Taiwan,Østerbro
2003.0,5424.0,3.0,3.0,0.000268384326355,Taiwan,Nørrebro
2003.0,5424.0,4.0,1.0,0.00013986013986,Taiwan,Vesterbro/Kgs. Enghave
2003.0,5424.0,5.0,2.0,0.000451161741484,Taiwan,Valby
2003.0,5424.0,6.0,4.0,0.00185013876041,Taiwan,Vanløse
2003.0,5424.0,7.0,0.0,0.0,Taiwan,Brønshøj-Husum
2003.0,5424.0,8.0,2.0,0.000334280461307,Taiwan,Bispebjerg
2003.0,5424.0,9.0,1.0,0.000205803663305,Taiwan,Amager Øst
2003.0,5424.0,10.0,5.0,0.00104471374843,Taiwan,Amager Vest
2003.0,5424.0,99.0,0.0,0.0,Taiwan,Udenfor inddeling
2003.0,5432.0,0.0,435.0,0.00777938730619,Indien,All Districts
2003.0,5432.0,1.0,20.0,0.00474270808632,Indien,Indre By
2003.0,5432.0,2.0,59.0,0.0108495770504,Indien,Østerbro
2003.0,5432.0,3.0,70.0,0.00626230094829,Indien,Nørrebro
2003.0,5432.0,4.0,49.0,0.00685314685315,Indien,Vesterbro/Kgs. Enghave
2003.0,5432.0,5.0,48.0,0.0108278817956,Indien,Valby
2003.0,5432.0,6.0,37.0,0.0171137835338,Indien,Vanløse
2003.0,5432.0,7.0,28.0,0.00581274652273,Indien,Brønshøj-Husum
2003.0,5432.0,8.0,55.0,0.00919271268594,Indien,Bispebjerg
2003.0,5432.0,9.0,32.0,0.00658571722577,Indien,Amager Øst
2003.0,5432.0,10.0,30.0,0.0062682824906,Indien,Amager Vest
2003.0,5432.0,99.0,7.0,0.00782997762864,Indien,Udenfor inddeling
2003.0,5434.0,0.0,84.0,0.0015022265143,Indonesien,All Districts
2003.0,5434.0,1.0,14.0,0.00331989566042,Indonesien,Indre By
2003.0,5434.0,2.0,12.0,0.00220669363737,Indonesien,Østerbro
2003.0,5434.0,3.0,9.0,0.000805152979066,Indonesien,Nørrebro
2003.0,5434.0,4.0,10.0,0.0013986013986,Indonesien,Vesterbro/Kgs. Enghave
2003.0,5434.0,5.0,9.0,0.00203022783668,Indonesien,Valby
2003.0,5434.0,6.0,3.0,0.00138760407031,Indonesien,Vanløse
2003.0,5434.0,7.0,1.0,0.000207598090098,Indonesien,Brønshøj-Husum
2003.0,5434.0,8.0,9.0,0.00150426207588,Indonesien,Bispebjerg
2003.0,5434.0,9.0,13.0,0.00267544762297,Indonesien,Amager Øst
2003.0,5434.0,10.0,4.0,0.000835770998746,Indonesien,Amager Vest
2003.0,5434.0,99.0,0.0,0.0,Indonesien,Udenfor inddeling
2003.0,5436.0,0.0,2652.0,0.0474274370943,Irak,All Districts
2003.0,5436.0,1.0,32.0,0.00758833293811,Irak,Indre By
2003.0,5436.0,2.0,96.0,0.0176535490989,Irak,Østerbro
2003.0,5436.0,3.0,764.0,0.0683485417785,Irak,Nørrebro
2003.0,5436.0,4.0,198.0,0.0276923076923,Irak,Vesterbro/Kgs. Enghave
2003.0,5436.0,5.0,273.0,0.0615835777126,Irak,Valby
2003.0,5436.0,6.0,96.0,0.0444033302498,Irak,Vanløse
2003.0,5436.0,7.0,322.0,0.0668465850114,Irak,Brønshøj-Husum
2003.0,5436.0,8.0,319.0,0.0533177335785,Irak,Bispebjerg
2003.0,5436.0,9.0,190.0,0.039102696028,Irak,Amager Øst
2003.0,5436.0,10.0,321.0,0.0670706226494,Irak,Amager Vest
2003.0,5436.0,99.0,41.0,0.0458612975391,Irak,Udenfor inddeling
2003.0,5438.0,0.0,939.0,0.016792746392,Iran,All Districts
2003.0,5438.0,1.0,32.0,0.00758833293811,Iran,Indre By
2003.0,5438.0,2.0,85.0,0.015630746598,Iran,Østerbro
2003.0,5438.0,3.0,161.0,0.0144032921811,Iran,Nørrebro
2003.0,5438.0,4.0,79.0,0.011048951049,Iran,Vesterbro/Kgs. Enghave
2003.0,5438.0,5.0,89.0,0.0200766974961,Iran,Valby
2003.0,5438.0,6.0,37.0,0.0171137835338,Iran,Vanløse
2003.0,5438.0,7.0,97.0,0.0201370147395,Iran,Brønshøj-Husum
2003.0,5438.0,8.0,157.0,0.0262410162126,Iran,Bispebjerg
2003.0,5438.0,9.0,67.0,0.0137888454414,Iran,Amager Øst
2003.0,5438.0,10.0,103.0,0.0215211032177,Iran,Amager Vest
2003.0,5438.0,99.0,32.0,0.0357941834452,Iran,Udenfor inddeling
2003.0,5442.0,0.0,215.0,0.00384498453064,Israel,All Districts
2003.0,5442.0,1.0,28.0,0.00663979132084,Israel,Indre By
2003.0,5442.0,2.0,44.0,0.00809121000368,Israel,Østerbro
2003.0,5442.0,3.0,39.0,0.00348899624262,Israel,Nørrebro
2003.0,5442.0,4.0,15.0,0.0020979020979,Israel,Vesterbro/Kgs. Enghave
2003.0,5442.0,5.0,6.0,0.00135348522445,Israel,Valby
2003.0,5442.0,6.0,11.0,0.00508788159112,Israel,Vanløse
2003.0,5442.0,7.0,12.0,0.00249117708117,Israel,Brønshøj-Husum
2003.0,5442.0,8.0,18.0,0.00300852415176,Israel,Bispebjerg
2003.0,5442.0,9.0,16.0,0.00329285861288,Israel,Amager Øst
2003.0,5442.0,10.0,24.0,0.00501462599248,Israel,Amager Vest
2003.0,5442.0,99.0,2.0,0.00223713646532,Israel,Udenfor inddeling
2003.0,5444.0,0.0,284.0,0.00507895631025,Japan,All Districts
2003.0,5444.0,1.0,62.0,0.0147023950676,Japan,Indre By
2003.0,5444.0,2.0,58.0,0.0106656859139,Japan,Østerbro
2003.0,5444.0,3.0,38.0,0.0033995348005,Japan,Nørrebro
2003.0,5444.0,4.0,32.0,0.00447552447552,Japan,Vesterbro/Kgs. Enghave
2003.0,5444.0,5.0,12.0,0.00270697044891,Japan,Valby
2003.0,5444.0,6.0,7.0,0.00323774283071,Japan,Vanløse
2003.0,5444.0,7.0,3.0,0.000622794270293,Japan,Brønshøj-Husum
2003.0,5444.0,8.0,13.0,0.0021728229985,Japan,Bispebjerg
2003.0,5444.0,9.0,24.0,0.00493928791932,Japan,Amager Øst
2003.0,5444.0,10.0,30.0,0.0062682824906,Japan,Amager Vest
2003.0,5444.0,99.0,5.0,0.00559284116331,Japan,Udenfor inddeling
2003.0,5446.0,0.0,448.0,0.00801187474292,Jordan,All Districts
2003.0,5446.0,1.0,2.0,0.000474270808632,Jordan,Indre By
2003.0,5446.0,2.0,8.0,0.00147112909158,Jordan,Østerbro
2003.0,5446.0,3.0,218.0,0.0195025943818,Jordan,Nørrebro
2003.0,5446.0,4.0,17.0,0.00237762237762,Jordan,Vesterbro/Kgs. Enghave
2003.0,5446.0,5.0,25.0,0.00563952176855,Jordan,Valby
2003.0,5446.0,6.0,3.0,0.00138760407031,Jordan,Vanløse
2003.0,5446.0,7.0,65.0,0.0134938758563,Jordan,Brønshøj-Husum
2003.0,5446.0,8.0,62.0,0.0103626943005,Jordan,Bispebjerg
2003.0,5446.0,9.0,19.0,0.0039102696028,Jordan,Amager Øst
2003.0,5446.0,10.0,25.0,0.00522356874216,Jordan,Amager Vest
2003.0,5446.0,99.0,4.0,0.00447427293065,Jordan,Udenfor inddeling
2003.0,5448.0,0.0,1170.0,0.0209238693063,Kina,All Districts
2003.0,5448.0,1.0,27.0,0.00640265591653,Kina,Indre By
2003.0,5448.0,2.0,96.0,0.0176535490989,Kina,Østerbro
2003.0,5448.0,3.0,175.0,0.0156557523707,Kina,Nørrebro
2003.0,5448.0,4.0,126.0,0.0176223776224,Kina,Vesterbro/Kgs. Enghave
2003.0,5448.0,5.0,81.0,0.0182720505301,Kina,Valby
2003.0,5448.0,6.0,75.0,0.0346901017576,Kina,Vanløse
2003.0,5448.0,7.0,109.0,0.0226281918206,Kina,Brønshøj-Husum
2003.0,5448.0,8.0,174.0,0.0290824001337,Kina,Bispebjerg
2003.0,5448.0,9.0,167.0,0.034369211772,Kina,Amager Øst
2003.0,5448.0,10.0,126.0,0.0263267864605,Kina,Amager Vest
2003.0,5448.0,99.0,14.0,0.0156599552573,Kina,Udenfor inddeling
2003.0,5452.0,0.0,3.0,5.36509469392e-05,Kuwait,All Districts
2003.0,5452.0,1.0,1.0,0.000237135404316,Kuwait,Indre By
2003.0,5452.0,2.0,1.0,0.000183891136447,Kuwait,Østerbro
2003.0,5452.0,3.0,0.0,0.0,Kuwait,Nørrebro
2003.0,5452.0,4.0,0.0,0.0,Kuwait,Vesterbro/Kgs. Enghave
2003.0,5452.0,5.0,0.0,0.0,Kuwait,Valby
2003.0,5452.0,6.0,0.0,0.0,Kuwait,Vanløse
2003.0,5452.0,7.0,1.0,0.000207598090098,Kuwait,Brønshøj-Husum
2003.0,5452.0,8.0,0.0,0.0,Kuwait,Bispebjerg
2003.0,5452.0,9.0,0.0,0.0,Kuwait,Amager Øst
2003.0,5452.0,10.0,0.0,0.0,Kuwait,Amager Vest
2003.0,5452.0,99.0,0.0,0.0,Kuwait,Udenfor inddeling
2003.0,5454.0,0.0,0.0,0.0,Laos,All Districts
2003.0,5454.0,1.0,0.0,0.0,Laos,Indre By
2003.0,5454.0,2.0,0.0,0.0,Laos,Østerbro
2003.0,5454.0,3.0,0.0,0.0,Laos,Nørrebro
2003.0,5454.0,4.0,0.0,0.0,Laos,Vesterbro/Kgs. Enghave
2003.0,5454.0,5.0,0.0,0.0,Laos,Valby
2003.0,5454.0,6.0,0.0,0.0,Laos,Vanløse
2003.0,5454.0,7.0,0.0,0.0,Laos,Brønshøj-Husum
2003.0,5454.0,8.0,0.0,0.0,Laos,Bispebjerg
2003.0,5454.0,9.0,0.0,0.0,Laos,Amager Øst
2003.0,5454.0,10.0,0.0,0.0,Laos,Amager Vest
2003.0,5454.0,99.0,0.0,0.0,Laos,Udenfor inddeling
2003.0,5456.0,0.0,554.0,0.00990754153477,Libanon,All Districts
2003.0,5456.0,1.0,14.0,0.00331989566042,Libanon,Indre By
2003.0,5456.0,2.0,24.0,0.00441338727473,Libanon,Østerbro
2003.0,5456.0,3.0,232.0,0.0207550545715,Libanon,Nørrebro
2003.0,5456.0,4.0,35.0,0.0048951048951,Libanon,Vesterbro/Kgs. Enghave
2003.0,5456.0,5.0,51.0,0.0115046244079,Libanon,Valby
2003.0,5456.0,6.0,14.0,0.00647548566142,Libanon,Vanløse
2003.0,5456.0,7.0,34.0,0.00705833506332,Libanon,Brønshøj-Husum
2003.0,5456.0,8.0,60.0,0.0100284138392,Libanon,Bispebjerg
2003.0,5456.0,9.0,42.0,0.00864375385882,Libanon,Amager Øst
2003.0,5456.0,10.0,41.0,0.00856665273715,Libanon,Amager Vest
2003.0,5456.0,99.0,7.0,0.00782997762864,Libanon,Udenfor inddeling
2003.0,5457.0,0.0,0.0,0.0,Maldiverne,All Districts
2003.0,5457.0,1.0,0.0,0.0,Maldiverne,Indre By
2003.0,5457.0,2.0,0.0,0.0,Maldiverne,Østerbro
2003.0,5457.0,3.0,0.0,0.0,Maldiverne,Nørrebro
2003.0,5457.0,4.0,0.0,0.0,Maldiverne,Vesterbro/Kgs. Enghave
2003.0,5457.0,5.0,0.0,0.0,Maldiverne,Valby
2003.0,5457.0,6.0,0.0,0.0,Maldiverne,Vanløse
2003.0,5457.0,7.0,0.0,0.0,Maldiverne,Brønshøj-Husum
2003.0,5457.0,8.0,0.0,0.0,Maldiverne,Bispebjerg
2003.0,5457.0,9.0,0.0,0.0,Maldiverne,Amager Øst
2003.0,5457.0,10.0,0.0,0.0,Maldiverne,Amager Vest
2003.0,5457.0,99.0,0.0,0.0,Maldiverne,Udenfor inddeling
2003.0,5458.0,0.0,45.0,0.000804764204088,Malaysia,All Districts
2003.0,5458.0,1.0,9.0,0.00213421863884,Malaysia,Indre By
2003.0,5458.0,2.0,6.0,0.00110334681868,Malaysia,Østerbro
2003.0,5458.0,3.0,6.0,0.000536768652711,Malaysia,Nørrebro
